shipping_group,shipping_group_code,product_code,product_name,product_group,volume_m3,weight_ton,quantity_by_volume,quantity_by_weight,final_qty,loaded_weight_ton,limiting_factor
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011000,IRG-IAC-24CH/XA/TR/B-ID,RAC/CAC,0.13764,0.016,134.40860215053763,125.0,125.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011002,GCD-24TU6VHR1,RAC/CAC,0.27648,0.045,66.91261574074073,44.44444444444444,44.44444444444444,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110100,GAC-TV18TPN1I,RAC/CAC,0.112,0.017,165.17857142857142,117.6470588235294,117.6470588235294,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110101,GAC-TV18TPU1I,RAC/CAC,0.2304,0.034,80.29513888888889,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110102,GAC-TV30ELN1I,RAC/CAC,0.19558,0.03,94.59044892115757,66.66666666666667,66.66666666666667,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110105,GAC-TF18TPU1B,RAC/CAC,0.23423,0.034,78.9821969858686,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110106,GAC-TF18TPN1B,RAC/CAC,0.1092,0.013,169.41391941391942,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110107,GFU-LC300G30L4/I,RAC/CAC,0.12376,0.022,149.48287007110537,90.90909090909092,90.90909090909092,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110108,GFU-LC300G30R4/I,RAC/CAC,0.119392,0.035,154.95175556151167,57.14285714285714,57.14285714285714,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110109,GFU-LC400G30L4/I,RAC/CAC,0.13104,0.06,141.1782661782662,33.333333333333336,33.333333333333336,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011011,رادیاتور پنلی ایران رادیاتور 500*1000,RAC/CAC,0.07292,0.021,253.7026878771256,95.23809523809523,95.23809523809523,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110112,PAKSHOOMA-TPA-30CH-IN,RAC/CAC,0.178794,0.019,103.47103370359184,105.26315789473685,103.47103370359184,1.965949640368245,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110113,PAKSHOOMA-TPA-24CH-IN,RAC/CAC,0.14391,0.018,128.5525675769578,111.11111111111111,111.11111111111111,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110115,MKT3BT-800G30L,RAC/CAC,0.26071,0.037,70.96007057650263,54.054054054054056,54.054054054054056,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110116,(چپL)TICA-600COIL,RAC/CAC,0.183222,0.022,100.97040748381745,90.90909090909092,90.90909090909092,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110117,(چپL)TICA-300COIL,RAC/CAC,0.139374,0.0195,132.7363783776027,102.56410256410257,102.56410256410257,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110118,(چپL)TICA-400COIL,RAC/CAC,0.153468,0.0205,120.54630281231267,97.5609756097561,97.5609756097561,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011012,رادیاتور پنلی ایران رادیاتور 500*800,RAC/CAC,0.05876,0.019,314.8400272294078,105.26315789473685,105.26315789473685,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2020110120,BAUMEN-BTD-30I-IN,RAC/CAC,0.28728,0.031,64.39710387078809,64.51612903225806,64.39710387078809,1.9963102199944307,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011013,رادیاتور پنلی ایران رادیاتور 500*1200,RAC/CAC,0.08708,0.023,212.44832338079925,86.95652173913044,86.95652173913044,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011014,رادیاتور پنلی ایران رادیاتور 500*1400,RAC/CAC,0.10124,0.04,182.73409719478468,50.0,50.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011015,رادیاتور پنلی ایران رادیاتور 500*1600,RAC/CAC,0.1154,0.045,160.31195840554594,44.44444444444444,44.44444444444444,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011016,GAC-TF12TPN1B,RAC/CAC,0.08428,0.013,219.50640721404844,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011017,GAC-TF12TPU1B,RAC/CAC,0.14791,0.034,125.07605976607395,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011024,GAC-TV12TPN1B,RAC/CAC,0.09828,0.0105,188.23768823768822,190.47619047619045,188.23768823768822,1.9764957264957264,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011025,GAC-TV12TPU1B,RAC/CAC,0.16362,0.028,113.06686224177975,71.42857142857143,71.42857142857143,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011026,BAUMEN-BRH-30ELITE-IN,RAC/CAC,0.1844,0.019,100.32537960954447,105.26315789473685,100.32537960954447,1.9061822125813448,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011029,GAC-TV24TPN1B,RAC/CAC,0.15725,0.016,117.6470588235294,125.0,117.6470588235294,1.8823529411764706,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011030,GAC-TV24TPU1B,RAC/CAC,0.29876,0.05,61.92261346900521,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011031,GAC-TV30ELN1B,RAC/CAC,0.19114,0.019,96.78769488333158,105.26315789473685,96.78769488333158,1.8389662027833,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011035,ATP-ACC-30D2HWA/UI-IN,RAC/CAC,0.27685,0.032,66.82318945277227,62.5,62.5,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011039,IRG-IAC-30CH/XA-I-N/A-INVERTER-IN,RAC/CAC,0.18136,0.019,102.00705778561976,105.26315789473685,102.00705778561976,1.9381340979267754,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011041,HRTC-30VQ-IN,RAC/CAC,0.225,0.019,82.22222222222221,105.26315789473685,82.22222222222221,1.562222222222222,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011042,HRTC-30VQ-OD,RAC/CAC,0.21,0.068,88.0952380952381,29.41176470588235,29.41176470588235,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011043,ABNQ54GM3T6,RAC/CAC,0.11826,0.045,156.43497378657196,44.44444444444444,44.44444444444444,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011046,GAC-TV18TPN1B,RAC/CAC,0.1092,0.013,169.41391941391942,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011047,GAC-TV18TPU1B,RAC/CAC,0.2366,0.034,78.19103972950127,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011048,GAC-TF09TPN1I,RAC/CAC,0.07706,0.012,240.07267064624966,166.66666666666666,166.66666666666666,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011049,GAC-TF09TPU1I,RAC/CAC,0.12074,0.0245,153.22179890674175,81.63265306122449,81.63265306122449,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011054,GAC-TF24TPN3I(C),RAC/CAC,0.14514,0.034,127.46313903817006,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011055,GAC-TF24TPU3I(C),RAC/CAC,0.288,0.05,64.23611111111111,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011056,GAC-TF30ELN1I,RAC/CAC,0.18999,0.03,97.37354597610401,66.66666666666667,66.66666666666667,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011058,GAC-TF30ELN3I(C),RAC/CAC,0.19114,0.031,96.78769488333158,64.51612903225806,64.51612903225806,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011060,GAC-TV12TPN1I,RAC/CAC,0.09477,0.013,195.20945446871374,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011061,GAC-TV12TPU1I,RAC/CAC,0.15708,0.028,117.77438248026483,71.42857142857143,71.42857142857143,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011062,GAC-TV18PLN1,RAC/CAC,0.11084,0.013,166.90725369902563,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011063,GAC-TV18PLU1,RAC/CAC,0.2376,0.034,77.86195286195286,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011064,GAC-TV24PLN1,RAC/CAC,0.15364,0.016,120.41135121062223,125.0,120.41135121062223,1.9265816193699556,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011066,GAC-TV24TPN1I,RAC/CAC,0.15233,0.016,121.44685879340905,125.0,121.44685879340905,1.9431497406945448,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011070,GAC-TF24TPN1I,RAC/CAC,0.15233,0.016,121.44685879340905,125.0,121.44685879340905,1.9431497406945448,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011072,GAC-TV09TPN1B,RAC/CAC,0.08428,0.01,219.50640721404844,200.0,200.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011073,GAC-TV09TPU1B,RAC/CAC,0.15338,0.024,120.61546485852134,83.33333333333333,83.33333333333333,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011076,GAC-TF18TPN3I(C),RAC/CAC,0.09676,0.017,191.19470855725507,117.6470588235294,117.6470588235294,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011077,GAC-TF18TPU3I(C),RAC/CAC,0.2812,0.034,65.78947368421052,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011078,GAC-TF12TPN1I,RAC/CAC,0.0877,0.013,210.94640820980615,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011079,GAC-TF12TPU1I,RAC/CAC,0.14517,0.028,127.43679823655026,71.42857142857143,71.42857142857143,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011089,GCO- QD1,RAC / CAC,0.05814,0.00765,318.19745442036464,261.43790849673206,261.43790849673206,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011090,GFU-LC500G30R4/I,RAC/CAC,0.142688,0.0215,129.65350975555057,93.0232558139535,93.0232558139535,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011091,GFU-LC500G30L4/I,RAC/CAC,0.142688,0.0215,129.65350975555057,93.0232558139535,93.0232558139535,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011092,GAC-TF09TPN1B,RAC/CAC,0.08316,0.01,222.46272246272247,200.0,200.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011093,GAC-TF09TPU1B,RAC/CAC,0.1273,0.024,145.32600157109192,83.33333333333333,83.33333333333333,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011094,GAC-TF24TPN1B,RAC/CAC,0.16355,0.016,113.11525527361663,125.0,113.11525527361663,1.809844084377866,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011095,GAC-TF24TPU1B,RAC/CAC,0.28712,0.05,64.43298969072166,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011096,GAC-TF30ELN1B,RAC/CAC,0.19558,0.019,94.59044892115757,105.26315789473685,94.59044892115757,1.7972185295019938,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011097,GAC-TF30ELU1B,RAC/CAC,0.29876,0.06,61.92261346900521,33.333333333333336,33.333333333333336,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011098,GAC-TV09TPN1I,RAC/CAC,0.08064,0.012,229.41468253968253,166.66666666666666,166.66666666666666,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,202011099,GAC-TV09TPU1I,RAC/CAC,0.14243,0.024,129.8883662149828,83.33333333333333,83.33333333333333,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101017,ABUQ24GM1T6,RAC/CAC,0.125,0.048,148.0,41.666666666666664,41.666666666666664,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101018,ABNQ24GM1T6,RAC/CAC,0.125,0.026,148.0,76.92307692307692,76.92307692307692,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101026,GREE-GWH12ATCXB-K3DNA1A-IN,RAC/CAC,0.125,0.011,148.0,181.81818181818184,148.0,1.628,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101027,GREE-GWH12ATCXB-K3DNA1A-OD,RAC/CAC,0.125,0.03,148.0,66.66666666666667,66.66666666666667,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101030,WESTPOINT-PIPE5/8-17/16 لوله مسی,RAC/CAC,0.125,0.003,148.0,666.6666666666666,148.0,0.444,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101044,TECH ELECTRIC-FL-MANSANA-24HR-OD,RAC/CAC,0.125,0.05,148.0,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101045,TECH ELECTRIC-FL-MANSANA-24HR-ID,RAC/CAC,0.125,0.017,148.0,117.6470588235294,117.6470588235294,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101046,FL-MANSANA(F)-30HR-IN,RAC/CAC,0.125,0.019,148.0,105.26315789473685,105.26315789473685,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101047,FL-MANSANA(F)-30HR-OD,RAC/CAC,0.125,0.06,148.0,33.333333333333336,33.333333333333336,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101055,ATP-FAC-48CHIDU-ID,RAC/CAC,0.125,0.051,148.0,39.21568627450981,39.21568627450981,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101057,ATP-ACC-36D2HWA/DVI-IN,RAC/CAC,0.125,0.025,148.0,80.0,80.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101059,ATP-ACC-24D2HWA/DVO-OD,RAC/CAC,0.125,0.05,148.0,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101060,ATP-ACC-24D2HWA/DVI-IN,RAC/CAC,0.125,0.016,148.0,125.0,125.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101062,پکیج دیواری L24FF,RAC/CAC,0.125,0.045,148.0,44.44444444444444,44.44444444444444,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101063,پکیج دیواری A22FF,RAC/CAC,0.09933,0.032,186.24786066646533,62.5,62.5,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101064,پکیج دیواری ایران رادیاتورM24FF,RAC/CAC,0.125,0.0355,148.0,56.33802816901409,56.33802816901409,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101071,پکیج دیواری گاز سوز L42FF,RAC/CAC,0.125,0.05,148.0,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101076,BAUMEN-BTD-60I-IN,RAC/CAC,0.10296,0.047,179.68142968142968,42.5531914893617,42.5531914893617,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101077,ATP-ACC-24D2HWA/UI-IN,RAC/CAC,0.26411,0.032,70.04657150429745,62.5,62.5,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101078,ATP-ACC-24D2HWA/UO-OD,RAC/CAC,0.20808,0.05,88.90811226451365,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101080,ATP-ACC-36D2HWA/UO-OD,RAC/CAC,0.21174,0.06,87.37130442996127,33.333333333333336,33.333333333333336,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101082,GFU-LC1200G70L3,RAC/CAC,0.2744,0.04,67.4198250728863,50.0,50.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101083,GFU-LC200G30R3,RAC/CAC,0.114464,0.02,161.62286832541236,100.0,100.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101084,GFU-LC200G30L3,RAC/CAC,0.114464,0.02,161.62286832541236,100.0,100.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101085,GFU-LC1400G70L3,RAC/CAC,0.28809,0.045,64.21604359748689,44.44444444444444,44.44444444444444,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101098,IDR3-X 71M,RAC/CAC,0.188892,0.026,97.93956334836838,76.92307692307692,76.92307692307692,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101117,GCO-QD4,RAC/CAC,0.098914,0.014,187.03115838000687,142.85714285714286,142.85714285714286,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101120,HISENSE-AS-12HR4SGETG00-IN,RAC/CAC,0.07663,0.0105,241.4198094740963,190.47619047619045,190.47619047619045,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101121,HISENSE-AS-12HR4SGETG00-OD,RAC/CAC,0.20764,0.028,89.09651319591602,71.42857142857143,71.42857142857143,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101129,NAC-TF18ELU1,RAC/CAC,0.175525,0.026,105.39809143996582,76.92307692307692,76.92307692307692,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101130,NAC-TF18ELN1,RAC/CAC,0.1131,0.016,163.57206012378424,125.0,125.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101135,NAC-TV18ELU1,RAC/CAC,0.175525,0.034,105.39809143996582,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101136,NAC-TV18ELN1,RAC/CAC,0.2301,0.013,80.39982616253803,153.84615384615384,80.39982616253803,1.0451977401129944,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101137,NAC-TV24ELU1,RAC/CAC,0.24752,0.05,74.74143503555268,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101138,NAC-TV24ELN1,RAC/CAC,0.1131,0.016,163.57206012378424,125.0,125.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101141,IRG-IAC-36CH/FS-R/A-ID,RAC/CAC,0.21087,0.057,87.73177787262294,35.08771929824561,35.08771929824561,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101143,IAC-24CH/SLIM DUCT/A-ID,RAC/CAC,0.16262,0.016,113.76214487762884,125.0,113.76214487762884,1.8201943180420614,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101144,IAC-24CH/SLIM DUCT/A-OD,RAC/CAC,0.29952,0.05,61.76549145299145,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101153,GAC-TF24TPN1A,RAC/CAC,0.162624,0.016,113.75934671389217,125.0,113.75934671389217,1.8201495474222749,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101154,GAC-TF24TPU1A,RAC/CAC,0.27846,0.05,66.4368311427135,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101159,GAC-TF12TPN3A,RAC/CAC,0.1008,0.0115,183.53174603174602,173.91304347826087,173.91304347826087,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101160,GAC-TF12TPU3A,RAC/CAC,0.14025,0.032,131.9073083778966,62.5,62.5,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101161,GAC-TF30ELN3A,RAC/CAC,0.17325,0.019,106.7821067821068,105.26315789473685,105.26315789473685,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101162,GAC-TF30ELU3A,RAC/CAC,0.273,0.051,67.76556776556777,39.21568627450981,39.21568627450981,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101165,GAC-TV24TPN1A,RAC/CAC,0.162624,0.016,113.75934671389217,125.0,113.75934671389217,1.8201495474222749,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101166,GAC-TV24TPU1A,RAC/CAC,0.27846,0.05,66.4368311427135,40.0,40.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101167,GAC-TF24TPN3A,RAC/CAC,0.162624,0.018,113.75934671389217,111.11111111111111,111.11111111111111,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101168,GAC-TF24TPU3A,RAC/CAC,0.27846,0.053,66.4368311427135,37.735849056603776,37.735849056603776,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101174,GCO- QD2,RAC/CAC,0.06384,0.012,289.7869674185464,166.66666666666666,166.66666666666666,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20220101177,BAUMEN-BTD-24I-IN,RAC/CAC,0.16262,0.016,113.76214487762884,125.0,113.76214487762884,1.8201943180420614,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090609,ACC-30D2HWA/DVI-IN,RAC/CAC,0.27685,0.031,66.82318945277227,64.51612903225806,64.51612903225806,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090611,GFU-LC600G30L4/I,RAC/CAC,0.152796,0.023,121.07646797036573,86.95652173913044,86.95652173913044,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090616,NAC-TF12ELN1A,RAC/CAC,0.07574,0.0105,244.25666754687086,190.47619047619045,190.47619047619045,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090617,NAC-TF12ELU1A,RAC/CAC,0.12959,0.028,142.75792885253492,71.42857142857143,71.42857142857143,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090618,NAC-TF18ELN1A,RAC/CAC,0.1091,0.013,169.5692025664528,153.84615384615384,153.84615384615384,1.9999999999999998,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090619,NAC-TF18ELU1A,RAC/CAC,0.17629,0.034,104.94072267286857,58.8235294117647,58.8235294117647,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090620,NAC-TF24ELN1A,RAC/CAC,0.14208,0.016,130.20833333333331,125.0,125.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,2025090621,NAC-TF24ELU1A,RAC/CAC,0.2376,0.05,77.86195286195286,40.0,40.0,2.0,weight
